Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Order ID,Customer_ID,Price,Discount,Delivery Time,Shipping Mode,Customer Rating,Customer Segment,Returned,Return Reason,Return
11-12-2023,Smartphone,Electronics,East,5,5175,786.27,771,ABC0771,1035,9,4,Standard,4.1,Premium,No,Not Returned,No
13-01-2022,Smartphone,Electronics,East,2,1668,470.42,772,ABC0772,834,18,7,Same Day,2.9,Regular,Yes,Not Returned,No
30-09-2024,Printer,Office,East,3,1872,532.81,773,ABC0773,624,15,7,Same Day,2.6,Regular,Yes,Not Returned,No
16-01-2023,Laptop,Electronics,North,3,513,132.56,774,ABC0774,171,13,1,Express,4,Regular,No,Not Returned,No
05-04-2024,Printer,Office,West,2,2276,366.5,775,ABC0775,1138,38,6,Express,3.5,Regular,No,Not Returned,No
02-01-2024,Mouse,Accessories,West,4,3428,305.79,776,ABC0776,857,16,9,Same Day,2.7,Premium,Yes,Late Delivery,No
02-03-2024,Keyboard,Accessories,East,2,1640,176.87,777,ABC0777,820,39,2,Standard,3.9,Regular,No,Not Returned,No
25-05-2024,Camera,Electronics,East,7,7077,1921.73,778,ABC0778,1011,39,3,Standard,4.4,Premium,No,Not Returned,No
20-10-2023,Printer,Office,South,9,9225,1391.15,779,ABC0779,1025,5,10,Express,1.1,Premium,Yes,Low Rating,No
20-06-2022,Mouse,Accessories,South,5,3910,584.77,780,ABC0780,782,26,5,Same Day,3.4,Premium,No,Not Returned,No
09-05-2023,Printer,Office,West,5,1995,369.22,781,ABC0781,399,33,9,Standard,2.2,Regular,Yes,Low Rating,No
31-08-2023,Keyboard,Accessories,North,7,385,43.43,782,ABC0782,55,12,4,Standard,3.5,Regular,Yes,Product Issue,No
23-03-2023,Mouse,Accessories,East,4,4316,566.7,783,ABC0783,1079,15,1,Express,4.7,Premium,No,Not Returned,No
28-04-2024,Smartwatch,Electronics,North,1,1169,340.69,784,ABC0784,1169,18,4,Same Day,4.1,Regular,No,Not Returned,No
30-03-2023,Headphones,Accessories,East,5,2325,506.32,785,ABC0785,465,34,6,Standard,2.9,Regular,Yes,Not Returned,No
18-02-2024,Monitor,Accessories,North,1,199,48.92,786,ABC0786,199,39,5,Express,3,Regular,Yes,Product Issue,No
13-08-2022,Smartwatch,Electronics,South,3,375,80.58,787,ABC0787,125,25,1,Standard,4.1,Regular,Yes,Product Issue,No
05-05-2022,Laptop,Electronics,East,9,8010,763.32,788,ABC0788,890,9,4,Standard,3.5,Premium,No,Not Returned,No
03-01-2023,Mouse,Accessories,East,4,316,77.13,789,ABC0789,79,23,6,Standard,2.4,Regular,Yes,Low Rating,No
14-11-2024,Camera,Electronics,South,9,5895,442.49,790,ABC0790,655,18,10,Express,1.5,Premium,Yes,Low Rating,No
09-04-2022,Headphones,Accessories,East,4,388,35.21,791,ABC0791,97,30,10,Same Day,1.4,Regular,Yes,Low Rating,No
12-06-2024,Mouse,Accessories,West,5,3670,462.97,792,ABC0792,734,8,4,Express,4.1,Premium,No,Not Returned,No
15-10-2024,Smartphone,Electronics,East,9,7731,2178.05,793,ABC0793,859,29,9,Same Day,2,Premium,Yes,Low Rating,No
18-10-2023,Laptop,Electronics,South,3,1596,91.23,794,ABC0794,532,29,5,Standard,4.6,Regular,Yes,Product Issue,No
06-04-2024,Camera,Electronics,East,4,4192,216.16,795,ABC0795,1048,22,8,Same Day,1.3,Premium,Yes,Low Rating,No
29-07-2023,Tablet,Electronics,West,7,5264,756.33,796,ABC0796,752,12,9,Standard,2.2,Premium,Yes,Low Rating,No
04-06-2023,Laptop,Electronics,North,1,425,48.81,797,ABC0797,425,18,10,Standard,1.4,Regular,Yes,Low Rating,No
17-03-2022,Smartwatch,Electronics,North,4,3380,211.72,798,ABC0798,845,36,5,Express,2.9,Premium,Yes,Not Returned,No
07-03-2024,Printer,Office,East,7,8379,2009.05,799,ABC0799,1197,37,6,Standard,3,Premium,No,Not Returned,No
05-03-2022,Keyboard,Accessories,North,4,2040,393.72,800,ABC0800,510,27,1,Express,4.6,Regular,No,Not Returned,No
17-04-2024,Printer,Office,East,4,1336,116.65,801,ABC0801,334,19,11,Same Day,1.9,Regular,Yes,Low Rating,No
22-08-2024,Keyboard,Accessories,South,2,1934,157.41,802,ABC0802,967,37,12,Same Day,1,Regular,Yes,Low Rating,No
09-04-2024,Keyboard,Accessories,South,3,1560,391.11,803,ABC0803,520,29,7,Standard,2.3,Regular,Yes,Low Rating,No
20-07-2024,Keyboard,Accessories,North,6,4446,1217.86,804,ABC0804,741,21,4,Express,3.8,Premium,No,Not Returned,No
17-03-2023,Printer,Office,West,3,1893,508.8,805,ABC0805,631,37,11,Standard,1.2,Regular,Yes,Low Rating,No
04-07-2024,Camera,Electronics,East,4,4492,670.42,806,ABC0806,1123,6,2,Express,3.8,Premium,No,Not Returned,No
12-08-2023,Mouse,Accessories,South,6,6228,1852.45,807,ABC0807,1038,18,5,Express,3.2,Premium,No,Not Returned,No
23-04-2023,Camera,Electronics,East,7,4403,1295.89,808,ABC0808,629,10,12,Express,1.1,Premium,Yes,Low Rating,No
15-10-2022,Headphones,Accessories,South,9,4176,510.97,809,ABC0809,464,10,3,Same Day,4,Premium,No,Not Returned,No
24-05-2022,Keyboard,Accessories,West,2,486,64.43,810,ABC0810,243,7,6,Express,3.2,Regular,Yes,Product Issue,No
09-05-2022,Printer,Office,East,5,4880,1084.69,811,ABC0811,976,11,8,Same Day,2.1,Premium,Yes,Low Rating,No
02-11-2022,Printer,Office,West,5,265,53.21,812,ABC0812,53,12,7,Express,2.8,Regular,Yes,Product Issue,No
10-09-2023,Laptop,Electronics,East,1,1041,128.58,813,ABC0813,1041,19,3,Same Day,4.1,Regular,No,Not Returned,No
28-03-2024,Smartphone,Electronics,East,8,9448,616.5,814,ABC0814,1181,33,8,Same Day,2.4,Premium,Yes,Low Rating,No
01-07-2022,Headphones,Accessories,South,3,1617,440.46,815,ABC0815,539,37,2,Same Day,4.3,Regular,No,Not Returned,No
17-02-2024,Laptop,Electronics,West,2,1486,233.7,816,ABC0816,743,34,10,Standard,2.8,Regular,Yes,Late Delivery,No
08-07-2023,Smartwatch,Electronics,East,8,7152,1539.72,817,ABC0817,894,31,9,Express,2.6,Premium,Yes,Late Delivery,No
29-12-2022,Mouse,Accessories,East,6,1404,368.36,818,ABC0818,234,33,4,Standard,3.8,Regular,No,Not Returned,No
11-08-2023,Camera,Electronics,South,2,122,16.23,819,ABC0819,61,37,1,Express,4.3,Regular,Yes,Product Issue,No
01-08-2023,Camera,Electronics,North,9,7533,1285.72,820,ABC0820,837,31,8,Express,2.2,Premium,Yes,Low Rating,No
23-07-2023,Headphones,Accessories,South,4,3888,810.08,821,ABC0821,972,37,7,Standard,3.5,Premium,No,Not Returned,No
05-07-2024,Smartphone,Electronics,South,5,870,48.87,822,ABC0822,174,8,11,Same Day,1.1,Regular,Yes,Low Rating,No
28-11-2022,Mouse,Accessories,South,2,1446,403.89,823,ABC0823,723,26,5,Express,3.3,Regular,No,Not Returned,No
11-11-2024,Tablet,Electronics,South,6,510,151.91,824,ABC0824,85,6,10,Same Day,1.6,Regular,Yes,Low Rating,No
29-07-2024,Keyboard,Accessories,West,8,6224,790.27,825,ABC0825,778,14,5,Standard,3.5,Premium,No,Not Returned,No
25-04-2023,Keyboard,Accessories,North,2,686,85.03,826,ABC0826,343,9,7,Same Day,2.4,Regular,Yes,Low Rating,No
11-12-2023,Mouse,Accessories,West,4,2840,591.94,827,ABC0827,710,14,5,Express,3.4,Premium,No,Not Returned,No
12-11-2023,Laptop,Electronics,South,7,2562,347.62,828,ABC0828,366,37,8,Express,2.1,Premium,Yes,Low Rating,No
04-05-2024,Smartphone,Electronics,West,5,790,216.12,829,ABC0829,158,17,11,Express,2,Regular,Yes,Low Rating,No
09-07-2022,Laptop,Electronics,East,5,4170,786.42,830,ABC0830,834,35,6,Standard,2.7,Premium,Yes,Not Returned,No
22-11-2022,Tablet,Electronics,East,4,1360,373.59,831,ABC0831,340,28,5,Express,3.8,Regular,No,Not Returned,No
13-03-2022,Camera,Electronics,East,6,5316,782.42,832,ABC0832,886,19,9,Standard,1.7,Premium,Yes,Low Rating,No
20-07-2023,Laptop,Electronics,West,4,3956,293.38,833,ABC0833,989,33,11,Same Day,1,Premium,Yes,Low Rating,No
09-05-2022,Monitor,Accessories,North,3,726,94.38,834,ABC0834,242,12,2,Express,4,Regular,Yes,Product Issue,No
04-08-2024,Smartphone,Electronics,North,4,228,29.37,835,ABC0835,57,9,1,Express,3.8,Regular,Yes,Product Issue,No
31-07-2022,Headphones,Accessories,North,3,2274,442.57,836,ABC0836,758,33,8,Express,2.6,Regular,Yes,Not Returned,No
13-09-2024,Keyboard,Accessories,North,9,2628,459.87,837,ABC0837,292,8,12,Same Day,1,Premium,Yes,Low Rating,No
26-05-2024,Camera,Electronics,South,6,606,104.85,838,ABC0838,101,16,3,Express,3.8,Regular,No,Not Returned,No
15-11-2024,Headphones,Accessories,East,8,7256,558.79,839,ABC0839,907,6,11,Standard,1.7,Premium,Yes,Low Rating,No
11-03-2023,Camera,Electronics,West,4,1956,125.69,840,ABC0840,489,31,12,Same Day,1.4,Regular,Yes,Low Rating,No
20-06-2024,Printer,Office,South,6,3954,690.1,841,ABC0841,659,35,12,Same Day,1,Premium,Yes,Low Rating,No
11-01-2023,Keyboard,Accessories,East,6,2262,442.86,842,ABC0842,377,30,12,Same Day,1.2,Regular,Yes,Low Rating,No
15-02-2022,Printer,Office,North,4,2804,391.59,843,ABC0843,701,31,7,Same Day,3.2,Premium,No,Not Returned,No
26-04-2022,Tablet,Electronics,South,9,5850,1511.06,844,ABC0844,650,9,10,Same Day,1.3,Premium,Yes,Low Rating,No
07-06-2023,Keyboard,Accessories,West,1,56,9.16,845,ABC0845,56,24,11,Standard,1.6,Regular,Yes,Low Rating,No
17-01-2024,Monitor,Accessories,East,9,4302,344.64,846,ABC0846,478,15,8,Same Day,1.8,Premium,Yes,Low Rating,No
14-05-2024,Camera,Electronics,West,9,10143,1690.66,847,ABC0847,1127,14,6,Express,3.2,Premium,No,Not Returned,No
15-05-2023,Headphones,Accessories,North,1,1012,164.89,848,ABC0848,1012,10,12,Same Day,1.1,Regular,Yes,Low Rating,No
22-05-2023,Tablet,Electronics,East,9,8964,448.62,849,ABC0849,996,12,10,Same Day,2,Premium,Yes,Low Rating,No
05-08-2022,Mouse,Accessories,South,6,1758,262.36,850,ABC0850,293,27,9,Same Day,2.3,Regular,Yes,Low Rating,No
12-10-2023,Printer,Office,North,6,6348,557.72,851,ABC0851,1058,30,7,Same Day,2,Premium,Yes,Low Rating,No
04-11-2023,Printer,Office,North,2,1582,422.46,852,ABC0852,791,16,10,Same Day,1.7,Regular,Yes,Low Rating,No
17-05-2023,Mouse,Accessories,South,2,1924,394.4,853,ABC0853,962,30,5,Standard,4.1,Regular,No,Not Returned,No
02-04-2023,Keyboard,Accessories,North,1,120,23.86,854,ABC0854,120,17,8,Standard,1.2,Regular,Yes,Low Rating,No
26-01-2024,Headphones,Accessories,East,8,7752,1943.84,855,ABC0855,969,22,2,Same Day,4.8,Premium,No,Not Returned,No
13-07-2023,Camera,Electronics,East,2,1114,300.44,856,ABC0856,557,29,7,Standard,3.5,Regular,No,Not Returned,No
28-11-2024,Keyboard,Accessories,North,5,1765,229.06,857,ABC0857,353,37,4,Express,2.9,Regular,Yes,Not Returned,No
10-08-2022,Keyboard,Accessories,West,6,6834,1418.21,858,ABC0858,1139,16,9,Same Day,1.7,Premium,Yes,Low Rating,No
14-09-2022,Smartphone,Electronics,East,5,1520,433.53,859,ABC0859,304,8,12,Express,1.3,Regular,Yes,Low Rating,No
05-08-2023,Smartwatch,Electronics,West,7,8141,767.6,860,ABC0860,1163,9,1,Express,4.2,Premium,No,Not Returned,No
30-08-2023,Tablet,Electronics,South,8,5176,866.36,861,ABC0861,647,12,7,Same Day,3.3,Premium,No,Not Returned,No
11-05-2024,Mouse,Accessories,East,9,738,64.42,862,ABC0862,82,32,6,Express,3.5,Regular,Yes,Product Issue,No
17-01-2024,Printer,Office,South,9,4086,217.48,863,ABC0863,454,35,8,Express,1.6,Premium,Yes,Low Rating,No
16-09-2022,Mouse,Accessories,East,2,442,28.13,864,ABC0864,221,13,5,Express,3,Regular,Yes,Product Issue,No
13-01-2023,Smartphone,Electronics,East,6,2478,153.86,865,ABC0865,413,33,1,Same Day,5,Premium,No,Not Returned,No
22-01-2022,Keyboard,Accessories,South,2,1860,327.15,866,ABC0866,930,18,1,Same Day,5,Regular,No,Not Returned,No
24-05-2022,Monitor,Accessories,East,9,4968,991.82,867,ABC0867,552,26,9,Express,3.1,Premium,No,Late Delivery,No
05-03-2023,Printer,Office,South,3,1446,278.94,868,ABC0868,482,15,10,Same Day,1.2,Regular,Yes,Low Rating,No
25-04-2023,Mouse,Accessories,East,7,1722,414.87,869,ABC0869,246,27,6,Same Day,3.7,Regular,No,Not Returned,No
13-07-2024,Smartwatch,Electronics,East,7,6573,460.28,870,ABC0870,939,5,10,Express,1.2,Premium,Yes,Low Rating,No
01-09-2024,Headphones,Accessories,East,3,2481,249.52,871,ABC0871,827,25,5,Same Day,3.6,Premium,No,Not Returned,No
26-12-2024,Monitor,Accessories,West,6,3828,1102.86,872,ABC0872,638,30,1,Standard,5,Premium,No,Not Returned,No
20-08-2023,Tablet,Electronics,East,7,1197,103.34,873,ABC0873,171,27,6,Same Day,1.5,Regular,Yes,Low Rating,No
09-01-2022,Tablet,Electronics,West,7,7623,1459.84,874,ABC0874,1089,5,6,Standard,3.5,Premium,No,Not Returned,No
14-08-2022,Mouse,Accessories,North,9,3384,252.11,875,ABC0875,376,19,3,Express,4.7,Premium,No,Not Returned,No
01-01-2022,Monitor,Accessories,South,8,1296,273.97,876,ABC0876,162,25,8,Same Day,2.9,Regular,Yes,Not Returned,No
25-07-2024,Tablet,Electronics,West,8,2840,262.62,877,ABC0877,355,13,1,Express,5,Premium,No,Not Returned,No
22-08-2024,Camera,Electronics,East,7,1540,342.93,878,ABC0878,220,13,1,Express,5,Regular,No,Not Returned,No
28-06-2022,Camera,Electronics,West,2,1414,308.39,879,ABC0879,707,14,6,Express,2.7,Regular,Yes,Not Returned,No
26-04-2023,Camera,Electronics,West,8,8328,466.38,880,ABC0880,1041,30,10,Express,2.3,Premium,Yes,Low Rating,No
29-08-2023,Camera,Electronics,North,2,744,217.21,881,ABC0881,372,39,1,Express,4.4,Regular,No,Not Returned,No
02-01-2023,Mouse,Accessories,South,9,1773,168.01,882,ABC0882,197,29,6,Same Day,3,Regular,No,Not Returned,No
11-08-2023,Smartphone,Electronics,East,7,6034,1018.37,883,ABC0883,862,30,1,Standard,5,Premium,No,Not Returned,No
22-06-2023,Smartphone,Electronics,South,9,756,99.21,884,ABC0884,84,15,6,Same Day,3.2,Regular,Yes,Product Issue,No
27-07-2024,Monitor,Accessories,East,8,2256,468.52,885,ABC0885,282,6,3,Same Day,4.7,Regular,No,Not Returned,No
30-11-2023,Monitor,Accessories,North,7,875,203.63,886,ABC0886,125,11,8,Same Day,3.6,Regular,No,Not Returned,No
26-11-2024,Headphones,Accessories,South,4,1208,115.13,887,ABC0887,302,22,6,Same Day,2.4,Regular,Yes,Low Rating,No
15-08-2023,Headphones,Accessories,South,2,352,54.19,888,ABC0888,176,31,11,Standard,1.2,Regular,Yes,Low Rating,No
23-02-2023,Printer,Office,West,6,4266,357.51,889,ABC0889,711,38,1,Same Day,4.8,Premium,No,Not Returned,No
26-03-2022,Tablet,Electronics,North,7,1841,496.89,890,ABC0890,263,31,5,Express,3.1,Regular,No,Not Returned,No
27-07-2024,Camera,Electronics,East,1,712,89.5,891,ABC0891,712,21,8,Same Day,2.3,Regular,Yes,Low Rating,No
23-03-2024,Printer,Office,West,2,724,72.19,892,ABC0892,362,28,3,Same Day,4.4,Regular,Yes,Product Issue,No
09-12-2024,Smartphone,Electronics,West,8,5832,662.72,893,ABC0893,729,29,12,Standard,1.3,Premium,Yes,Low Rating,No
17-06-2023,Keyboard,Accessories,South,6,4188,989.14,894,ABC0894,698,11,6,Standard,3.1,Premium,No,Not Returned,No
21-09-2023,Tablet,Electronics,West,1,392,50.7,895,ABC0895,392,10,5,Express,3.4,Regular,Yes,Product Issue,No
14-05-2022,Laptop,Electronics,East,9,963,49.71,896,ABC0896,107,28,6,Same Day,2.9,Regular,Yes,Product Issue,No
13-04-2024,Camera,Electronics,West,6,5706,319.46,897,ABC0897,951,37,10,Same Day,2.4,Premium,Yes,Low Rating,No
11-06-2024,Headphones,Accessories,West,7,1365,312.04,898,ABC0898,195,33,1,Same Day,5,Regular,No,Not Returned,No
23-05-2023,Headphones,Accessories,South,1,202,11.24,899,ABC0899,202,26,7,Express,3.2,Regular,Yes,Product Issue,No
24-12-2023,Smartphone,Electronics,North,9,2430,613.67,900,ABC0900,270,30,9,Standard,1.4,Premium,Yes,Low Rating,No
26-04-2023,Monitor,Accessories,South,3,2670,515.39,901,ABC0901,890,32,2,Express,4.2,Premium,No,Not Returned,No
21-01-2022,Tablet,Electronics,South,7,2758,520.66,902,ABC0902,394,25,10,Same Day,1.8,Premium,Yes,Low Rating,No
14-10-2022,Monitor,Accessories,South,9,873,82.35,903,ABC0903,97,11,5,Standard,2.9,Regular,Yes,Product Issue,No
23-08-2023,Smartwatch,Electronics,West,9,7245,1410.92,904,ABC0904,805,21,10,Standard,1.7,Premium,Yes,Low Rating,No
13-09-2023,Camera,Electronics,North,4,960,255.24,905,ABC0905,240,24,4,Express,3.7,Regular,No,Not Returned,No
28-12-2024,Smartwatch,Electronics,East,4,1284,171.02,906,ABC0906,321,24,6,Standard,3.5,Regular,No,Not Returned,No
09-06-2023,Mouse,Accessories,West,4,512,110.47,907,ABC0907,128,26,6,Standard,2.8,Regular,Yes,Not Returned,No
10-07-2022,Smartwatch,Electronics,South,9,9729,2039.41,908,ABC0908,1081,32,11,Same Day,1.9,Premium,Yes,Low Rating,No
11-01-2023,Camera,Electronics,North,5,1580,166.16,909,ABC0909,316,11,2,Same Day,3.9,Regular,No,Not Returned,No
26-07-2023,Mouse,Accessories,East,8,976,234.24,910,ABC0910,122,5,2,Standard,3.9,Regular,No,Not Returned,No
05-01-2024,Printer,Office,North,8,1824,495.35,911,ABC0911,228,36,4,Standard,3.5,Regular,No,Not Returned,No
08-05-2023,Smartphone,Electronics,South,4,3188,202.81,912,ABC0912,797,17,1,Express,4.7,Premium,No,Not Returned,No
29-11-2023,Camera,Electronics,East,7,5467,556.02,913,ABC0913,781,34,9,Express,1,Premium,Yes,Low Rating,No
05-09-2024,Smartphone,Electronics,South,6,5406,1277.46,914,ABC0914,901,27,7,Standard,2.9,Premium,Yes,Not Returned,No
08-08-2024,Headphones,Accessories,East,8,2984,742.31,915,ABC0915,373,23,12,Same Day,1.9,Premium,Yes,Low Rating,No
12-04-2023,Printer,Office,North,1,919,193.35,916,ABC0916,919,36,7,Standard,3,Regular,No,Not Returned,No
18-08-2023,Camera,Electronics,South,6,1686,426.72,917,ABC0917,281,34,3,Standard,3.9,Regular,No,Not Returned,No
02-06-2023,Laptop,Electronics,West,7,4165,493.24,918,ABC0918,595,33,11,Same Day,1,Premium,Yes,Low Rating,No
17-11-2023,Smartphone,Electronics,West,7,1281,282.63,919,ABC0919,183,33,12,Same Day,1,Regular,Yes,Low Rating,No
17-06-2024,Smartwatch,Electronics,East,3,2829,362.16,920,ABC0920,943,34,3,Express,3.2,Premium,No,Not Returned,No
06-04-2024,Monitor,Accessories,West,3,2211,292.31,921,ABC0921,737,20,1,Express,4.6,Regular,No,Not Returned,No
18-12-2024,Headphones,Accessories,East,4,4740,607.81,922,ABC0922,1185,23,3,Express,5,Premium,No,Not Returned,No
09-12-2023,Camera,Electronics,East,1,718,169.09,923,ABC0923,718,22,3,Express,2.6,Regular,Yes,Not Returned,No
10-10-2022,Headphones,Accessories,North,6,1716,108.81,924,ABC0924,286,5,4,Same Day,4,Regular,No,Not Returned,No
22-04-2024,Monitor,Accessories,South,7,1547,152.59,925,ABC0925,221,18,4,Standard,3.3,Regular,No,Not Returned,No
14-06-2022,Mouse,Accessories,North,1,739,111.18,926,ABC0926,739,6,3,Express,3.8,Regular,No,Not Returned,No
03-09-2023,Laptop,Electronics,West,3,819,231.88,927,ABC0927,273,32,10,Express,1.2,Regular,Yes,Low Rating,No
19-12-2023,Laptop,Electronics,South,8,5696,1156.3,928,ABC0928,712,34,12,Same Day,1,Premium,Yes,Low Rating,No
22-01-2023,Monitor,Accessories,South,2,1706,184.71,929,ABC0929,853,8,8,Same Day,2.4,Regular,Yes,Low Rating,No
23-01-2024,Camera,Electronics,North,2,2066,608.23,930,ABC0930,1033,5,8,Standard,2.5,Regular,Yes,Not Returned,No
07-06-2024,Laptop,Electronics,North,2,256,35.66,931,ABC0931,128,12,1,Standard,5,Regular,Yes,Product Issue,No
04-02-2024,Smartphone,Electronics,North,2,1102,182.54,932,ABC0932,551,33,7,Same Day,1.8,Regular,Yes,Low Rating,No
31-08-2024,Monitor,Accessories,North,8,2872,483.94,933,ABC0933,359,7,11,Express,1.8,Premium,Yes,Low Rating,No
11-11-2024,Tablet,Electronics,East,4,2584,394.52,934,ABC0934,646,36,2,Express,4.8,Premium,No,Not Returned,No
27-07-2024,Mouse,Accessories,North,2,1366,298.32,935,ABC0935,683,14,1,Express,4.9,Regular,No,Not Returned,No
11-05-2024,Smartwatch,Electronics,South,7,1253,354.23,936,ABC0936,179,14,3,Standard,3.8,Regular,No,Not Returned,No
24-03-2023,Laptop,Electronics,West,7,2618,300.81,937,ABC0937,374,23,4,Express,3.8,Premium,No,Not Returned,No
22-09-2022,Headphones,Accessories,East,9,6822,1811.37,938,ABC0938,758,38,6,Express,2.9,Premium,Yes,Not Returned,No
05-11-2023,Keyboard,Accessories,East,6,5286,636.16,939,ABC0939,881,37,10,Same Day,2.2,Premium,Yes,Low Rating,No
13-06-2024,Monitor,Accessories,North,1,579,133.57,940,ABC0940,579,27,5,Express,3.2,Regular,No,Not Returned,No
28-02-2022,Laptop,Electronics,West,8,1392,190.99,941,ABC0941,174,32,4,Same Day,3.7,Regular,No,Not Returned,No
14-11-2022,Laptop,Electronics,West,9,2493,696.69,942,ABC0942,277,36,8,Express,1.5,Premium,Yes,Low Rating,No
17-09-2023,Smartphone,Electronics,North,7,6461,766.45,943,ABC0943,923,11,11,Standard,1.5,Premium,Yes,Low Rating,No
17-08-2022,Tablet,Electronics,East,2,1486,201.07,944,ABC0944,743,33,12,Express,1,Regular,Yes,Low Rating,No
14-05-2023,Printer,Office,South,1,1152,280.28,945,ABC0945,1152,12,4,Express,3.9,Regular,No,Not Returned,No
12-03-2022,Smartwatch,Electronics,West,2,1750,103.99,946,ABC0946,875,5,10,Same Day,2.1,Regular,Yes,Low Rating,No
12-07-2022,Smartphone,Electronics,West,7,4417,495.37,947,ABC0947,631,7,12,Same Day,1,Premium,Yes,Low Rating,No
05-07-2024,Laptop,Electronics,South,4,3724,276.85,948,ABC0948,931,28,2,Same Day,4.3,Premium,No,Not Returned,No
16-06-2023,Camera,Electronics,West,3,2220,121.14,949,ABC0949,740,27,3,Express,4.1,Regular,No,Not Returned,No
20-06-2023,Monitor,Accessories,West,8,9104,2620.58,950,ABC0950,1138,12,6,Express,3.2,Premium,No,Not Returned,No
08-08-2024,Printer,Office,West,3,3093,584.23,951,ABC0951,1031,7,8,Standard,2.7,Premium,Yes,Not Returned,No
01-03-2023,Headphones,Accessories,South,6,3048,842.24,952,ABC0952,508,37,8,Express,2.7,Premium,Yes,Not Returned,No
02-05-2022,Smartphone,Electronics,North,1,161,36.58,953,ABC0953,161,32,11,Standard,1.1,Regular,Yes,Low Rating,No
23-07-2023,Monitor,Accessories,West,7,7238,1889.69,954,ABC0954,1034,12,9,Same Day,2.8,Premium,Yes,Late Delivery,No
30-03-2024,Smartphone,Electronics,North,3,3561,347.31,955,ABC0955,1187,38,7,Same Day,3,Premium,No,Not Returned,No
07-08-2022,Monitor,Accessories,North,5,1850,534.39,956,ABC0956,370,39,2,Same Day,5,Regular,No,Not Returned,No
06-03-2022,Mouse,Accessories,West,6,3522,626.72,957,ABC0957,587,36,8,Standard,2.5,Premium,Yes,Not Returned,No
24-11-2023,Smartwatch,Electronics,East,1,584,172.4,958,ABC0958,584,28,7,Express,2.9,Regular,Yes,Not Returned,No
31-08-2023,Smartphone,Electronics,East,4,2556,412.44,959,ABC0959,639,18,8,Same Day,2.3,Premium,Yes,Low Rating,No
14-10-2023,Smartphone,Electronics,South,2,348,56.31,960,ABC0960,174,36,12,Express,1,Regular,Yes,Low Rating,No
